lead_id,lead_interest_enc,lead_status_enc,lead_stage_enc,next_meeting_type_enc,lead_budget_from,lead_budget_to,lead_has_budget,lead_is_closed,days_since_posting,days_since_followup_created,fup_count,fup_positive_hits,fup_negative_hits,fup_has_audio_long,fup_total_audio_seconds,fup_max_budget,fup_avg_days_gap,fup_days_since_last,score,score_category
8416,1,8,0,1,0.0,0.0,0,0,579.0,-1.0,8,0,0,0,0.0,0.0,40.29,299.0,20.0,Cold
8415,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,5,0,0,0,0.0,0.0,55.25,360.0,17.0,Cold
8414,2,8,0,1,0.0,0.0,0,0,351.0,-1.0,18,3,1,0,0.0,0.0,18.24,271.0,25.5,Warm
8413,1,8,0,1,0.0,0.0,0,0,329.0,-1.0,3,1,0,0,0.0,0.0,126.0,329.0,19.5,Cold
8412,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,7,1,1,0,0.0,0.0,36.83,360.0,16.5,Cold
8411,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,5,1,1,0,0.0,0.0,53.75,360.0,16.5,Cold
8410,1,8,0,0,0.0,0.0,0,1,581.0,-1.0,6,1,5,0,0.0,0.0,6.6,548.0,10.5,Cold
8409,1,8,0,1,0.0,0.0,0,0,581.0,-1.0,8,0,8,0,0.0,0.0,36.57,325.0,14.0,Cold
8408,2,8,0,1,0.0,0.0,0,0,307.0,-1.0,7,1,0,0,0.0,0.0,45.67,307.0,24.5,Warm
8407,2,8,2,0,0.0,0.0,0,1,556.0,-1.0,11,7,2,0,0.0,0.0,53.3,42.0,29.1,Warm
8406,1,8,0,1,0.0,0.0,0,0,581.0,-1.0,4,2,0,0,0.0,0.0,1.67,388.0,21.0,Warm
8405,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,7,2,1,0,0.0,0.0,36.83,360.0,18.0,Cold
8404,1,8,0,1,0.0,0.0,0,0,324.0,-1.0,6,2,0,0,0.0,0.0,57.2,295.0,23.0,Warm
8403,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,8,0,1,0,0.0,0.0,30.71,360.0,15.0,Cold
8402,2,8,0,1,0.0,0.0,0,0,349.0,-1.0,16,6,1,0,0.0,0.0,19.07,295.0,30.0,Warm
8401,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,6,0,2,0,0.0,0.0,43.0,360.0,15.0,Cold
8400,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,7,5,1,0,0.0,0.0,36.83,360.0,22.5,Warm
8399,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,4,0,0,0,0.0,0.0,73.67,360.0,17.0,Cold
8398,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,10,7,0,0,0.0,0.0,24.56,360.0,30.5,Warm
8397,2,8,0,0,0.0,0.0,0,1,556.0,-1.0,10,7,0,0,0.0,0.0,2.78,556.0,30.5,Warm
8396,1,8,0,1,0.0,0.0,0,0,581.0,-1.0,5,0,0,0,0.0,0.0,73.25,288.0,20.0,Cold
8395,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,7,1,0,0,0.0,0.0,11.67,512.0,21.5,Warm
8394,1,8,2,1,0.0,0.0,0,0,582.0,-1.0,5,0,2,0,0.0,0.0,132.0,47.0,13.5,Cold
8393,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,2,1,0,0.0,0.0,89.0,394.0,22.2,Warm
8392,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,3,1,0,0,0.0,0.0,24.5,523.0,17.7,Cold
8391,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,5,2,0,0,0.0,0.0,53.0,360.0,21.2,Warm
8390,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,7,4,0,0,0.0,0.0,35.33,360.0,27.2,Warm
8389,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,4,3,0,0,0.0,0.0,70.67,360.0,23.9,Warm
8388,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,5,0,2,0,0.0,0.0,53.25,360.0,11.0,Cold
8387,1,8,0,1,0.0,0.0,0,0,322.0,-1.0,8,0,3,0,0.0,0.0,42.0,279.0,16.0,Cold
8386,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,0,1,0,0.0,0.0,-1.0,56.0,17.0,Cold
8385,1,8,0,0,0.0,0.0,0,1,574.0,-1.0,3,0,0,0,0.0,0.0,0.0,574.0,17.0,Cold
8384,1,8,0,1,0.0,0.0,0,0,327.0,-1.0,4,0,3,0,0.0,0.0,101.0,271.0,16.0,Cold
8383,1,8,0,1,0.0,0.0,0,0,283.0,-1.0,9,2,0,0,0.0,0.0,37.38,283.0,23.0,Warm
8382,1,8,0,1,0.0,0.0,0,0,569.0,-1.0,10,5,1,0,0.0,0.0,34.56,271.0,25.5,Warm
8381,1,8,0,1,0.0,0.0,0,0,327.0,-1.0,4,0,1,0,0.0,0.0,85.0,327.0,13.5,Cold
8380,1,8,0,1,0.0,0.0,0,0,348.0,-1.0,11,1,1,0,0.0,0.0,30.3,279.0,19.5,Cold
8379,1,8,2,0,0.0,0.0,0,1,335.0,-1.0,22,11,9,0,35.0,0.0,25.67,43.0,26.2,Warm
8378,1,8,0,1,0.0,0.0,0,0,341.0,-1.0,15,4,6,0,0.0,0.0,19.07,315.0,20.0,Cold
8377,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,5,2,2,0,0.0,0.0,15.25,521.0,18.0,Cold
8376,1,8,0,0,0.0,0.0,0,1,358.0,-1.0,6,0,0,0,0.0,0.0,44.8,358.0,17.0,Cold
8375,1,8,0,0,0.0,0.0,0,1,358.0,-1.0,8,3,0,0,0.0,0.0,32.0,358.0,24.5,Warm
8374,1,8,0,1,0.0,0.0,0,0,364.0,-1.0,6,4,0,0,0.0,0.0,43.6,364.0,26.0,Warm
8373,1,8,0,1,0.0,0.0,0,0,343.0,-1.0,12,0,6,0,0.0,0.0,24.18,316.0,16.0,Cold
8372,1,8,0,1,0.0,0.0,0,0,276.0,-1.0,12,4,1,0,0.0,0.0,27.82,276.0,24.0,Warm
8371,1,8,0,1,0.0,0.0,0,0,350.0,-1.0,10,1,4,0,71.0,0.0,42.56,199.0,17.5,Cold
8370,1,8,0,1,0.0,0.0,0,0,337.0,-1.0,14,2,2,0,0.0,0.0,20.54,315.0,21.0,Warm
8369,1,8,0,1,0.0,0.0,0,0,341.0,-1.0,8,2,2,0,0.0,0.0,34.43,341.0,21.0,Warm
8368,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,115.0,18.5,Cold
8367,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,2,1,1,0,0.0,0.0,20.0,95.0,20.5,Warm
8366,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,4,0,0,0,0.0,0.0,7.0,94.0,18.5,Cold
8365,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,2,1,1,0,0.0,0.0,18.0,97.0,20.5,Warm
8364,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,2,0,0,0,0.0,0.0,20.0,95.0,18.5,Cold
8363,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,2,0,0,0,0.0,0.0,72.0,43.0,18.5,Cold
8362,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,149.0,20.5,Warm
8361,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,2,0,0,0,0.0,0.0,66.0,49.0,18.5,Cold
8359,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,5,1,1,0,1.0,0.0,52.75,92.0,23.7,Warm
8356,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,153.0,18.5,Cold
8355,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,153.0,18.5,Cold
8352,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,155.0,20.5,Warm
8351,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,156.0,18.5,Cold
8350,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,5,0,0,0,0.0,0.0,17.25,87.0,21.0,Warm
8349,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,156.0,21.0,Warm
8348,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,1,0,0.0,0.0,77.0,257.0,17.5,Cold
8347,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,3,0,0,0,0.0,0.0,41.5,73.0,18.5,Cold
8346,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,156.0,20.5,Warm
8345,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,155.0,20.5,Warm
8344,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,7,2,2,0,37.0,0.0,36.33,93.0,25.2,Warm
8343,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,2,0,0,0,35.0,0.0,0.0,155.0,23.0,Warm
8342,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,155.0,20.5,Warm
8341,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,155.0,20.5,Warm
8340,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,4,3,3,0,0.0,0.0,35.0,206.0,23.7,Warm
8339,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,155.0,20.5,Warm
8338,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,155.0,18.5,Cold
8337,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,5,2,3,0,0.0,0.0,95.75,198.0,19.0,Cold
8336,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,3,3,0,0.0,0.0,187.0,207.0,22.5,Warm
8335,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,0,0,0,0.0,0.0,3.0,575.0,20.0,Cold
8334,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,7,0,3,0,0.0,0.0,5.67,547.0,15.5,Cold
8333,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,1,0,0.0,0.0,188.0,393.0,19.5,Cold
8332,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,2,0,0.0,0.0,194.0,387.0,17.5,Cold
8330,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,0,0,0.0,0.0,8.0,573.0,21.5,Warm
8329,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,9,4,4,0,0.0,0.0,3.88,315.0,24.4,Warm
8328,1,8,0,0,0.0,0.0,0,1,383.0,-1.0,5,2,2,0,0.0,0.0,49.5,383.0,18.0,Cold
8327,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,0,0,0,0.0,0.0,47.0,210.0,15.5,Cold
8326,2,8,6,1,0.0,0.0,0,0,568.0,-1.0,8,1,1,0,0.0,0.0,55.14,189.0,25.5,Warm
8325,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,3,0,0,0,0.0,0.0,240.5,94.0,18.5,Cold
8324,1,8,0,0,0.0,0.0,0,1,575.0,-1.0,14,1,2,0,0.0,0.0,20.31,311.0,14.5,Cold
8323,1,8,0,0,0.0,0.0,0,1,575.0,-1.0,2,1,1,0,0.0,0.0,0.0,575.0,16.5,Cold
8322,1,8,0,1,0.0,0.0,0,0,581.0,-1.0,7,0,4,0,0.0,0.0,54.0,257.0,18.0,Cold
8321,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,1,1,0,0.0,0.0,23.0,257.0,20.7,Warm
8320,1,8,0,1,0.0,0.0,0,0,575.0,-1.0,7,5,3,0,0.0,0.0,63.33,195.0,23.5,Warm
8319,1,8,0,1,0.0,0.0,0,0,547.0,-1.0,10,6,4,0,0.0,0.0,35.56,257.0,26.0,Warm
8318,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,0,1,0,0.0,0.0,-1.0,582.0,13.0,Cold
8317,1,8,0,0,0.0,0.0,0,1,358.0,-1.0,1,0,1,0,0.0,0.0,-1.0,358.0,10.5,Cold
8316,1,8,0,0,0.0,0.0,0,1,575.0,-1.0,2,1,1,0,0.0,0.0,0.0,575.0,17.7,Cold
8315,2,8,0,1,0.0,0.0,0,0,351.0,-1.0,11,2,0,0,0.0,0.0,38.0,195.0,26.0,Warm
8314,1,8,0,0,0.0,0.0,0,1,568.0,-1.0,8,1,0,0,0.0,0.0,52.0,211.0,18.5,Cold
8313,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,8,0,0,0,0.0,0.0,37.0,316.0,12.5,Cold
8312,1,8,0,0,0.0,0.0,0,1,575.0,-1.0,2,1,1,0,0.0,0.0,0.0,575.0,16.5,Cold
8311,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,3,1,1,0,0.0,0.0,2.0,577.0,13.7,Cold
8310,1,8,0,1,0.0,0.0,0,0,568.0,-1.0,7,2,2,0,0.0,0.0,63.33,195.0,21.0,Warm
8309,1,8,0,1,0.0,0.0,0,0,575.0,-1.0,5,2,1,0,0.0,0.0,95.0,195.0,21.0,Warm
8308,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,0,0,0,0.0,0.0,159.0,257.0,15.5,Cold
8307,1,8,6,1,0.0,0.0,0,0,575.0,-1.0,8,1,2,0,0.0,0.0,69.29,90.0,21.7,Warm
8306,1,8,0,1,0.0,0.0,0,0,310.0,-1.0,9,1,0,0,0.0,0.0,39.75,257.0,21.5,Warm
8305,1,8,0,0,0.0,0.0,0,1,575.0,-1.0,2,0,0,0,0.0,0.0,0.0,575.0,17.0,Cold
8304,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,582.0,15.0,Cold
8303,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,309.0,18.0,Cold
8302,1,8,0,1,0.0,0.0,0,0,325.0,-1.0,7,2,1,0,0.0,0.0,60.67,211.0,22.2,Warm
8301,1,8,0,1,0.0,0.0,0,0,572.0,-1.0,3,0,0,0,0.0,0.0,157.5,257.0,20.0,Cold
8300,1,8,6,1,0.0,0.0,0,0,345.0,-1.0,5,1,2,0,0.0,0.0,64.5,87.0,18.5,Cold
8299,1,8,0,1,0.0,0.0,0,0,572.0,-1.0,4,1,1,0,0.0,0.0,105.0,257.0,19.5,Cold
8298,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,3,0,0,0,0.0,0.0,188.5,198.0,14.5,Cold
8297,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,5,1,1,0,0.0,0.0,90.25,211.0,19.5,Cold
8296,1,8,0,0,0.0,0.0,0,1,562.0,-1.0,4,0,0,0,0.0,0.0,3.33,562.0,17.0,Cold
8295,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,0,0,0,0.0,0.0,318.0,257.0,20.0,Cold
8294,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,0,0,0,0.0,0.0,2.0,580.0,17.0,Cold
8293,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,1,0,0.0,0.0,62.0,195.0,17.5,Cold
8289,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,1,1,0,0,0.0,0.0,-1.0,553.0,19.5,Cold
8288,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,0,0,0,0.0,0.0,6.0,561.0,21.0,Warm
8287,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,582.0,17.7,Cold
8286,1,8,0,1,0.0,0.0,0,0,345.0,-1.0,3,0,2,0,0.0,0.0,72.0,201.0,13.5,Cold
8285,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,0,1,0,0.0,0.0,-1.0,582.0,12.5,Cold
8284,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,0,1,0,0.0,0.0,57.0,525.0,12.5,Cold
8283,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,582.0,17.7,Cold
8282,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,582.0,17.7,Cold
8281,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,4,0,0,0,0.0,0.0,44.33,198.0,12.5,Cold
8280,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,582.0,17.0,Cold
8279,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,3,0,0,0.0,0.0,54.0,257.0,25.7,Warm
8278,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,0,0,0,0.0,0.0,57.0,525.0,14.5,Cold
8277,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,0,0,0,0.0,0.0,57.0,525.0,14.5,Cold
8276,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,582.0,17.7,Cold
8275,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,1,1,0,0.0,0.0,53.0,197.0,19.5,Cold
8274,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,3,2,2,0,0.0,0.0,1.0,580.0,19.2,Cold
8273,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,582.0,14.5,Cold
8272,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,1,1,0,0.0,0.0,-1.0,582.0,17.7,Cold
8271,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,3,0,1,0,0.0,0.0,34.5,188.0,16.5,Cold
8270,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,1,1,0,0,0.0,0.0,-1.0,582.0,18.2,Cold
8269,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,4,0,2,0,0.0,0.0,19.33,524.0,12.5,Cold
8268,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,1,1,0,0.0,0.0,57.0,525.0,17.7,Cold
8267,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,3,1,0,0.0,0.0,57.0,525.0,20.7,Warm
8265,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,0,2,0,0.0,0.0,42.0,540.0,12.5,Cold
8264,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,1,2,0,0.0,0.0,42.0,540.0,15.7,Cold
8263,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,1,0,0,0.0,0.0,63.0,519.0,17.2,Cold
8262,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,1,0,0,0.0,0.0,190.0,392.0,17.2,Cold
8261,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,1,1,0,0,0.0,0.0,-1.0,582.0,20.2,Warm
8259,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,4,1,0,0,0.0,0.0,60.67,210.0,16.5,Cold
8258,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,0,0,0.0,0.0,189.0,393.0,22.7,Warm
8257,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,2,1,0,0.0,0.0,162.0,258.0,22.2,Warm
8256,1,8,0,1,0.0,0.0,0,0,345.0,-1.0,4,1,2,0,0.0,0.0,47.67,202.0,15.5,Cold
8255,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,0,0,0.0,0.0,189.0,393.0,20.2,Warm
8254,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,2,1,0,0.0,0.0,189.0,393.0,22.2,Warm
8253,2,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,0,0,0.0,0.0,62.0,520.0,23.2,Warm
8252,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,1,1,0,0,0.0,0.0,-1.0,582.0,20.2,Warm
8251,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,2,1,0,0.0,0.0,0.0,582.0,22.2,Warm
8250,1,8,6,1,0.0,0.0,0,0,582.0,-1.0,5,0,1,0,0.0,0.0,34.75,192.0,19.0,Cold
8249,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,0,0,0.0,0.0,61.0,521.0,20.2,Warm
8248,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,5,1,0,0,0.0,0.0,61.0,327.0,19.5,Cold
8247,1,8,0,0,0.0,0.0,0,1,582.0,-1.0,2,1,0,0,0.0,0.0,62.0,520.0,19.7,Cold
8246,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,0,0,0.0,0.0,63.0,519.0,22.7,Warm
8244,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,0,0,0.0,0.0,61.0,521.0,22.7,Warm
8243,2,8,6,1,0.0,0.0,0,0,582.0,-1.0,6,2,1,0,0.0,0.0,98.0,92.0,28.2,Warm
8242,2,8,0,1,0.0,0.0,0,0,339.0,-1.0,10,4,0,0,0.0,0.0,34.56,271.0,30.2,Warm
8241,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,2,1,1,0,0.0,0.0,190.0,392.0,20.7,Warm
8240,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,1,0,0,0,0.0,0.0,-1.0,330.0,18.0,Cold
8239,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,3,2,0,0,0.0,0.0,96.0,390.0,25.4,Warm
8238,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,4,4,2,0,0.0,0.0,64.67,388.0,26.4,Warm
8237,2,8,0,1,0.0,0.0,0,0,339.0,-1.0,5,3,2,0,0.0,0.0,60.75,339.0,26.7,Warm
8236,2,8,0,1,0.0,0.0,0,0,315.0,-1.0,7,4,1,0,0.0,0.0,44.5,315.0,28.2,Warm
8235,2,8,0,1,0.0,0.0,0,0,339.0,-1.0,5,1,0,0,0.0,0.0,60.75,339.0,25.7,Warm
8234,1,8,0,0,0.0,0.0,0,1,573.0,-1.0,5,6,1,0,0.0,0.0,4.0,566.0,28.8,Warm
8233,1,8,0,1,0.0,0.0,0,0,575.0,-1.0,10,9,1,0,0.0,0.0,42.0,204.0,38.0,Warm
8232,1,8,0,0,0.0,0.0,0,1,583.0,-1.0,1,1,0,0,0.0,0.0,-1.0,583.0,16.5,Cold
8231,1,8,0,1,0.0,0.0,0,0,342.0,-1.0,17,3,3,0,0.0,0.0,15.75,331.0,18.5,Cold
8230,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,3,0,1,0,0.0,0.0,111.5,360.0,13.0,Cold
8229,1,8,0,0,0.0,0.0,0,1,583.0,-1.0,1,0,0,0,0.0,0.0,-1.0,583.0,15.0,Cold
8228,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,6,0,1,0,0.0,0.0,44.2,362.0,15.0,Cold
8227,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,6,1,0,0,0.0,0.0,44.2,362.0,18.5,Cold
8226,1,8,0,1,0.0,0.0,0,0,583.0,-1.0,3,0,0,0,0.0,0.0,154.5,272.0,18.5,Cold
8225,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,10,2,0,0,0.0,0.0,24.33,362.0,20.0,Cold
8224,1,8,0,1,0.0,0.0,0,0,582.0,-1.0,4,0,0,0,0.0,0.0,86.33,324.0,20.0,Cold
8223,2,8,0,1,0.0,0.0,0,0,345.0,-1.0,30,7,2,0,0.0,0.0,10.72,272.0,32.7,Warm
8222,1,8,0,1,0.0,0.0,0,0,583.0,-1.0,3,2,0,0,0.0,0.0,129.5,324.0,23.0,Warm
8221,1,8,0,1,0.0,0.0,0,0,329.0,-1.0,3,0,0,0,0.0,0.0,127.0,329.0,20.0,Cold
8220,2,8,0,1,0.0,0.0,0,0,344.0,-1.0,23,7,1,0,0.0,0.0,12.95,296.0,34.5,Warm
8219,1,8,0,1,0.0,0.0,0,0,579.0,-1.0,10,6,1,0,0.0,0.0,28.56,324.0,30.0,Warm
8218,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,8,1,0,0,0.0,0.0,31.29,362.0,18.5,Cold
8217,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,7,4,1,0,0.0,0.0,36.83,360.0,21.0,Warm
8216,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,15,3,6,0,0.0,0.0,15.64,362.0,23.1,Warm
8215,1,8,0,0,0.0,0.0,0,1,583.0,-1.0,2,2,2,0,0.0,0.0,0.0,581.0,17.2,Cold
8214,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,6,0,3,0,0.0,0.0,43.8,362.0,15.0,Cold
8213,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,8,1,3,0,0.0,0.0,31.29,362.0,17.7,Cold
8212,2,8,0,1,0.0,0.0,0,0,348.0,-1.0,12,5,1,0,0.0,0.0,28.18,271.0,28.5,Warm
8211,1,8,0,1,0.0,0.0,0,0,583.0,-1.0,5,1,2,0,0.0,0.0,64.25,324.0,19.5,Cold
8210,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,5,0,3,0,0.0,0.0,55.25,360.0,13.0,Cold
8209,2,8,0,1,0.0,0.0,0,0,321.0,-1.0,17,5,0,0,0.0,0.0,18.94,278.0,33.5,Warm
8208,1,8,0,0,0.0,0.0,0,1,581.0,-1.0,4,0,0,0,0.0,0.0,1.67,576.0,17.0,Cold
8207,1,8,0,1,0.0,0.0,0,0,583.0,-1.0,3,2,2,0,0.0,0.0,128.5,324.0,18.5,Cold
8206,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,5,1,1,0,0.0,0.0,55.75,360.0,16.5,Cold
8205,2,8,0,1,0.0,0.0,0,0,583.0,-1.0,8,8,0,0,0.0,0.0,41.14,295.0,36.0,Warm
8204,1,8,0,1,0.0,0.0,0,0,325.0,-1.0,6,1,2,0,0.0,0.0,60.8,279.0,19.5,Cold
8203,1,8,0,1,0.0,0.0,0,0,583.0,-1.0,4,4,2,0,0.0,0.0,86.33,324.0,25.2,Warm
8202,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,10,1,2,0,0.0,0.0,24.56,362.0,16.5,Cold
8201,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,6,1,2,0,0.0,0.0,44.2,362.0,16.5,Cold
8200,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,4,0,2,0,0.0,0.0,74.33,360.0,13.0,Cold
8199,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,10,2,4,0,0.0,0.0,24.78,360.0,16.0,Cold
8198,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,5,0,3,0,0.0,0.0,55.25,362.0,15.0,Cold
8197,1,8,0,0,0.0,0.0,0,1,360.0,-1.0,6,0,2,0,0.0,0.0,44.6,360.0,13.0,Cold
8196,2,8,0,1,0.0,0.0,0,0,346.0,-1.0,19,8,5,0,0.0,0.0,16.89,279.0,33.0,Warm
8195,1,8,0,1,0.0,0.0,0,0,357.0,-1.0,13,5,2,0,0.0,0.0,23.83,297.0,28.5,Warm
8194,1,8,0,1,0.0,0.0,0,0,324.0,-1.0,6,0,0,0,0.0,0.0,51.8,324.0,20.0,Cold
8193,1,8,0,1,0.0,0.0,0,0,358.0,-1.0,2,0,1,0,0.0,0.0,225.0,358.0,16.0,Cold
8192,2,8,0,1,0.0,0.0,0,0,329.0,-1.0,4,2,0,0,0.0,0.0,96.0,295.0,26.0,Warm
8191,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,5,0,0,0,0.0,0.0,55.25,362.0,17.0,Cold
8190,1,8,0,0,0.0,0.0,0,1,362.0,-1.0,6,1,0,0,0.0,0.0,44.2,362.0,19.7,Cold
